Default,LoanAmount,Accounts,AnnualIncome,LastCreditPullYear,RevolvingBalance,LastPaymentAmount,RecentInquiries
0,8950.0,28,47000.0,2018,6923.0,5609.66,1
0,21000.0,26,170000.0,2018,42443.0,20891.31,0
1,7500.0,21,67000.0,2019,14034.0,257.54,1
0,32975.0,31,92000.0,2016,28886.0,22975.05,2
0,30000.0,34,115000.0,2017,20352.0,16388.61,4
1,15000.0,16,30000.0,2018,19834.0,535.84,0
0,8000.0,21,78000.0,2019,9058.0,281.8,0
0,18000.0,20,84000.0,2019,9593.0,13904.92,2
1,35000.0,24,215000.0,2019,21665.0,975.0,0
0,22000.0,43,68900.0,2019,20303.0,8875.78,1
0,6000.0,28,51000.0,2019,24966.0,1155.6,1
0,22750.0,48,52000.0,2015,24192.0,17110.98,1
0,5450.0,15,46217.0,2018,8985.0,4754.47,2
0,15000.0,20,110000.0,2015,9170.0,13197.94,0
0,18000.0,29,45000.0,2015,19230.0,13606.06,2
0,6900.0,15,39000.0,2019,3787.0,1884.22,2
0,19000.0,30,92500.0,2017,21902.0,9089.2,1
0,35000.0,57,119000.0,2019,31145.0,383.2,1
1,20000.0,41,47000.0,2017,17228.0,482.23,1
0,5000.0,27,50000.0,2017,3800.0,159.18,0
0,6000.0,17,50000.0,2019,14621.0,197.6,0
0,8250.0,51,51000.0,2019,9885.0,7329.99,1
0,25000.0,33,86000.0,2017,23594.0,23025.28,2
0,14000.0,16,48000.0,2018,1462.0,1310.43,1
0,17900.0,18,65000.0,2019,9141.0,8305.08,1
1,32000.0,15,90000.0,2017,27320.0,1103.82,1
0,13000.0,14,55000.0,2018,27230.0,870.93,1
0,25875.0,34,88140.0,2016,2704.0,9962.01,1
0,1975.0,18,82400.0,2019,7875.0,1396.84,0
0,6000.0,19,95000.0,2017,5137.0,185.28,0
0,5000.0,16,33005.0,2017,6211.0,173.94,1
1,22000.0,34,50000.0,2017,26597.0,669.59,0
1,16000.0,22,110000.0,2018,5991.0,550.51,1
0,11975.0,23,52156.0,2019,22936.0,410.49,1
0,8400.0,45,130000.0,2017,4801.0,2177.7,0
0,27975.0,10,110000.0,2018,17811.0,9003.91,0
0,8500.0,28,31000.0,2019,21670.0,291.61,0
0,9975.0,26,75000.0,2019,4546.0,2438.85,0
1,12600.0,37,87500.0,2016,10447.0,460.92,1
1,10350.0,20,26000.0,2016,7848.0,265.51,0
0,20000.0,24,55000.0,2019,14386.0,696.19,0
0,14950.0,46,108000.0,2019,22909.0,8717.8,0
0,11200.0,31,74000.0,2016,11431.0,388.37,0
0,15000.0,22,68000.0,2019,14901.0,8769.05,0
1,30000.0,19,92000.0,2018,32489.0,1030.15,0
0,20000.0,32,190000.0,2016,18478.0,2441.61,0
0,20800.0,30,84000.0,2018,15984.0,3823.47,0
0,12000.0,34,92000.0,2019,15370.0,373.79,0
0,25000.0,49,108000.0,2018,29975.0,310.85,0
0,22500.0,27,60000.0,2016,29921.0,19873.8,1
0,4200.0,14,40000.0,2016,5691.0,1070.99,0
0,25000.0,23,128000.0,2019,29147.0,745.75,6
0,14950.0,44,71400.0,2017,20105.0,6899.12,0
0,7000.0,15,33000.0,2019,6700.0,214.75,0
1,13000.0,33,156307.0,2017,160036.0,323.02,0
1,8825.0,34,62556.0,2016,7355.0,302.01,2
0,10400.0,27,55000.0,2019,5878.0,7646.21,1
1,10000.0,33,85000.0,2018,38545.0,334.49,0
0,27125.0,14,76000.0,2016,39655.0,6234.55,1
0,18000.0,10,60000.0,2018,28321.0,4914.75,0
0,13500.0,19,40200.0,2018,5996.0,3793.24,3
0,15000.0,17,110000.0,2019,22945.0,3872.45,1
0,25200.0,56,80000.0,2018,61474.0,13480.89,0
0,7100.0,37,45000.0,2018,10151.0,247.8,1
0,5950.0,22,22000.0,2016,4299.0,200.55,0
0,29225.0,52,58459.44,2018,19199.0,20375.51,1
0,3500.0,22,17844.0,2017,11969.0,117.57,0
0,13250.0,14,85000.0,2019,4953.0,1755.64,1
0,10000.0,26,112000.0,2018,270.0,1506.68,0
1,24000.0,17,66000.0,2016,16952.0,870.68,1
0,4000.0,11,45000.0,2016,21377.0,677.77,0
0,20000.0,34,80000.0,2019,17253.0,665.14,1
0,18975.0,38,55000.0,2019,11254.0,4335.0,0
0,35000.0,15,150000.0,2019,23556.0,11241.55,0
0,10000.0,45,50000.0,2016,33905.0,343.0,1
0,10000.0,26,60000.0,2019,10121.0,340.98,2
0,25000.0,41,92400.0,2015,10779.0,22133.72,1
0,25000.0,28,70000.0,2017,13195.0,13540.88,4
0,25000.0,30,103000.0,2017,23211.0,787.71,0
0,7000.0,20,75000.0,2016,7108.0,242.53,0
1,21000.0,15,75000.0,2019,18823.0,456.49,0
0,9450.0,23,35000.0,2018,12145.0,299.98,0
0,20000.0,56,68000.0,2014,19938.0,15460.0,1
0,7600.0,16,39500.0,2016,8578.0,255.32,0
0,20000.0,17,80000.0,2016,14920.0,15836.78,1
0,10000.0,7,60000.0,2017,15094.0,4818.41,0
1,24000.0,41,95000.0,2016,13964.0,748.65,0
0,9000.0,38,60000.0,2017,9153.0,5246.48,1
0,13750.0,12,43500.0,2019,7181.0,5979.59,0
0,20000.0,44,58000.0,2019,22042.0,454.96,0
0,8325.0,18,25000.0,2018,10842.0,291.45,1
0,15000.0,20,88920.0,2019,14740.0,462.53,1
0,2000.0,38,43758.0,2017,12924.0,72.35,5
0,6000.0,19,40000.0,2016,5365.0,4402.12,1
1,6500.0,19,55000.0,2017,5208.0,535.64,0
1,4200.0,16,33000.0,2017,13970.0,147.64,0
0,29850.0,56,190000.0,2018,54772.0,1026.91,2
0,6000.0,52,150000.0,2015,7506.0,4473.43,1
0,25000.0,33,112000.0,2018,40415.0,21793.97,1
0,5225.0,41,46000.0,2017,2701.0,4119.69,1
0,3000.0,40,55000.0,2019,6073.0,2126.68,0
0,21000.0,27,110000.0,2019,73102.0,1310.44,0
0,15900.0,25,130000.0,2019,16829.0,1557.72,0
0,7175.0,24,19000.0,2016,1850.0,2272.64,1
0,8000.0,51,48000.0,2019,3820.0,5289.41,1
0,17625.0,24,40000.0,2018,25882.0,17885.42,1
0,13375.0,23,75000.0,2019,5895.0,9442.0,1
0,10000.0,17,85000.0,2018,8295.0,5349.26,1
0,15000.0,26,89000.0,2019,10138.0,467.04,0
0,9600.0,27,41000.0,2018,6327.0,302.53,1
0,23950.0,24,80000.0,2019,23842.0,534.78,0
0,34425.0,35,115000.0,2019,36219.0,922.44,0
0,18450.0,19,46800.0,2018,9398.0,624.26,1
0,6000.0,8,38000.0,2018,5937.0,2691.55,0
0,16500.0,9,80000.0,2018,12275.0,536.97,0
0,8000.0,46,70000.0,2016,19221.0,2492.66,0
0,12000.0,8,70000.0,2019,12303.0,3661.97,0
0,16000.0,23,65000.0,2017,16301.0,1009.34,0
0,28000.0,33,90000.0,2019,27759.0,24394.82,0
0,8900.0,42,77000.0,2019,16958.0,4272.98,0
0,24000.0,23,74000.0,2014,20624.0,23808.67,0
1,9175.0,24,22000.0,2015,10779.0,345.63,0
0,20300.0,28,77000.0,2018,20503.0,15414.77,2
0,4075.0,14,70000.0,2019,4091.0,147.49,0
0,5000.0,26,22000.0,2018,2052.0,157.3,0
0,6500.0,11,44000.0,2018,7807.0,5194.08,0
0,30000.0,45,200000.0,2018,24138.0,347.61,0
1,20000.0,15,85000.0,2017,7558.0,625.81,3
0,14350.0,25,40000.0,2019,3687.0,397.56,4
0,32000.0,25,77500.0,2016,20152.0,24245.78,0
0,33000.0,29,126000.0,2019,31639.0,4960.71,1
1,10000.0,55,135000.0,2018,13370.0,220.08,1
0,25600.0,17,78500.0,2019,20214.0,23555.56,1
0,21000.0,23,130000.0,2018,62450.0,824.38,2
0,5000.0,29,62000.0,2017,13292.0,154.66,1
0,35000.0,18,85000.0,2015,30276.0,25286.42,0
0,21275.0,16,47737.0,2017,21298.0,17875.8,0
1,6000.0,27,80000.0,2016,7747.0,205.54,4
0,24000.0,54,100000.0,2018,13153.0,15851.89,0
0,5000.0,20,140000.0,2018,23672.0,161.0,0
0,19200.0,15,60000.0,2019,22499.0,584.06,0
0,12950.0,11,40000.0,2018,5026.0,7227.31,1
0,28000.0,25,178000.0,2019,18308.0,13162.39,0
0,11625.0,20,50000.0,2017,7267.0,2287.24,1
0,10000.0,25,40000.0,2019,8832.0,1.8,1
1,16350.0,45,60864.0,2016,34106.0,528.3,0
1,9500.0,14,36000.0,2017,11223.0,319.41,1
0,6625.0,15,30000.0,2014,3554.0,6257.33,0
0,19500.0,29,75000.0,2017,21793.0,7563.08,0
1,22025.0,29,60000.0,2016,10572.0,541.36,3
1,25900.0,26,72500.0,2017,14108.0,856.18,0
0,15975.0,22,57920.64,2019,5902.0,375.68,0
0,28500.0,39,65000.0,2017,15839.0,8351.32,0
0,35000.0,51,149500.0,2018,7393.0,12468.79,0
0,28000.0,16,98000.0,2019,27858.0,6392.45,2
1,5000.0,13,50000.0,2018,5557.0,163.67,0
0,11700.0,16,43000.77,2017,12172.0,9872.71,1
0,10000.0,23,60000.0,2016,11036.0,306.9,2
0,5600.0,10,20000.0,2018,6093.0,404.11,0
0,20000.0,43,120000.0,2019,87840.0,6104.99,0
1,24000.0,40,125000.0,2016,29163.0,564.56,0
0,13000.0,28,52500.0,2019,10554.0,1.94,2
0,10000.0,30,120000.0,2019,43352.0,638.02,1
0,20000.0,19,70000.0,2018,5524.0,616.47,1
0,4000.0,10,46000.0,2019,2971.0,136.66,1
1,11050.0,16,50000.0,2016,13614.0,381.16,0
0,8275.0,26,40000.0,2017,14069.0,4851.08,2
0,10000.0,18,38000.0,2019,8794.0,4256.86,1
0,7500.0,19,27000.0,2017,5198.0,6010.83,0
0,14900.0,48,105000.0,2019,6558.0,12563.31,1
0,21350.0,29,67000.0,2016,15640.0,17183.99,2
0,16000.0,26,114000.0,2019,3332.0,497.47,1
0,25000.0,39,180000.0,2013,374396.0,25160.56,0
1,10000.0,8,50000.0,2017,7927.0,340.13,1
1,14900.0,13,34000.0,2016,8038.0,386.44,0
1,12000.0,15,40000.0,2017,17765.0,375.43,0
0,15000.0,15,40000.0,2019,10159.0,1.62,1
0,7000.0,15,48000.0,2017,4783.0,229.44,0
0,19000.0,21,165000.0,2019,8273.0,17147.93,1
0,35000.0,56,165000.0,2017,78033.0,789.84,2
0,9650.0,9,22000.0,2018,20560.0,341.51,0
1,12950.0,21,73000.0,2018,27162.0,318.73,0
0,3600.0,15,30000.0,2015,5411.0,2199.18,0
0,8400.0,41,80000.0,2018,24034.0,280.55,1
0,7000.0,10,38000.0,2017,6914.0,2193.66,1
0,15550.0,30,71000.0,2019,9883.0,988.49,1
0,30000.0,17,160000.0,2019,24095.0,2040.25,1
0,8000.0,14,80000.0,2019,3641.0,273.05,1
0,16800.0,35,48000.0,2015,11831.0,14610.84,1
0,9950.0,22,63100.0,2018,12480.0,7154.27,1
0,29000.0,33,100000.0,2017,130496.0,3308.28,0
0,10000.0,18,26000.0,2019,8509.0,234.3,2
1,26050.0,42,52200.0,2018,17600.0,75.0,0
0,16000.0,29,49500.0,2019,3207.0,1579.45,1
1,8400.0,25,48500.0,2018,3412.0,454.6,0
0,15000.0,29,36500.0,2019,5810.0,28.92,0
0,9600.0,24,50000.0,2017,18976.0,323.23,0
0,12000.0,29,74000.0,2018,12652.0,8003.78,0
0,4000.0,20,140000.0,2019,14578.0,1777.76,0
0,10000.0,13,40000.0,2019,3034.0,5865.13,0
0,21000.0,31,195000.0,2015,33893.0,9623.38,1
0,6400.0,31,116000.0,2019,3569.0,2800.25,1
1,12000.0,55,90000.0,2018,14382.0,299.14,1
0,15000.0,19,51000.0,2019,24557.0,1872.09,1
0,4000.0,10,43700.0,2017,21654.0,139.23,1
0,15000.0,15,100000.0,2019,10311.0,11591.48,0
0,14000.0,31,95000.0,2019,13386.0,2437.96,0
1,5700.0,22,21700.0,2017,9385.0,177.62,1
0,12000.0,44,50000.0,2019,26010.0,8598.18,0
0,8650.0,17,74000.0,2019,7606.0,322.47,5
0,12000.0,35,70000.0,2019,17754.0,367.09,0
0,8400.0,31,36000.0,2015,7004.0,770.29,1
1,6000.0,40,36500.0,2019,5226.0,200.12,0
0,6000.0,20,84885.0,2016,35668.0,3404.17,2
0,31900.0,36,68000.0,2018,26873.0,1105.57,0
1,20000.0,27,72000.0,2016,9429.0,499.96,6
0,18000.0,13,73000.0,2019,16210.0,2876.88,0
0,6000.0,8,20000.0,2018,4571.0,206.35,0
0,12050.0,28,47000.0,2019,6617.0,4746.67,1
0,20950.0,27,87500.0,2016,13188.0,231.28,0
0,10000.0,45,53000.0,2019,22556.0,6082.43,1
0,12000.0,25,55000.0,2018,14864.0,373.2,0
0,1875.0,10,6610.0,2016,2666.0,1453.54,0
0,3500.0,6,8892.0,2018,5600.0,135.74,1
1,8975.0,7,35231.04,2016,3725.0,312.49,0
0,12875.0,30,58240.0,2019,3530.0,8905.88,0
0,12000.0,62,67392.0,2018,23738.0,8287.71,3
0,8500.0,33,68000.0,2019,8033.0,5965.83,0
0,4000.0,31,60000.0,2018,313.0,2534.94,1
0,18000.0,24,124800.0,2017,12166.0,8555.53,0
0,28000.0,30,450000.0,2019,42336.0,870.67,0
0,10000.0,35,74000.0,2019,6079.0,8561.26,2
0,20000.0,12,70000.0,2017,6893.0,12656.75,0
1,10000.0,40,50000.0,2019,2776.0,236.02,2
0,12000.0,23,56000.0,2019,6572.0,432.17,0
0,13000.0,48,75000.0,2017,29111.0,2233.87,2
0,15950.0,36,60000.0,2018,48415.0,564.21,0
0,10000.0,22,75000.0,2017,33935.0,6327.93,1
0,19950.0,16,65000.0,2015,15688.0,7322.8,0
0,10000.0,5,31424.58,2019,8197.0,331.9,0
0,7500.0,18,52000.0,2016,9984.0,486.99,0
1,35000.0,24,128827.0,2018,19444.0,912.55,0
0,13900.0,15,64000.0,2017,16948.0,492.35,0
0,8650.0,21,50000.0,2018,1218.0,270.3,0
0,6000.0,18,25000.0,2019,7235.0,4643.65,0
0,19200.0,32,175000.0,2019,17150.0,3006.74,1
0,12000.0,35,60000.0,2016,7520.0,411.94,0
0,25000.0,41,250000.0,2019,31761.0,24729.49,1
0,25000.0,17,77803.0,2019,6523.0,658.28,2
0,18000.0,23,78000.0,2018,16206.0,15595.69,1
0,16000.0,7,40000.0,2018,1307.0,404.09,0
0,12875.0,30,43735.0,2019,18125.0,5004.66,0
0,23800.0,22,112000.0,2018,13128.0,20568.62,0
0,11200.0,24,45000.0,2016,31511.0,10881.95,0
0,15000.0,25,150000.0,2019,38109.0,305.52,0
1,15750.0,33,50732.0,2017,7060.0,369.02,2
0,10000.0,12,72000.0,2019,14688.0,9645.12,1
0,19225.0,30,105000.0,2019,18162.0,13721.93,1
0,3000.0,27,40000.0,2017,16316.0,118.36,0
1,6000.0,21,90000.0,2017,17882.0,217.67,1
0,7800.0,13,34000.0,2017,1530.0,272.59,1
0,15000.0,21,65000.0,2019,3435.0,4819.7,2
1,20000.0,24,87000.0,2018,1816.0,475.7,0
0,16000.0,22,70000.0,2019,7010.0,497.47,1
1,21000.0,42,120000.0,2016,47309.0,524.96,0
0,4500.0,61,50000.0,2016,3116.0,3826.81,0
0,20225.0,21,45000.0,2019,14563.0,649.27,0
0,10000.0,15,45000.0,2019,13925.0,336.52,0
0,3075.0,15,68725.0,2018,2688.0,112.61,5
0,12000.0,15,42000.0,2016,12279.0,9088.36,0
0,5000.0,10,63000.0,2018,3518.0,2269.36,0
0,10400.0,17,70000.0,2018,4772.0,324.14,0
1,20000.0,35,82000.0,2016,8708.0,475.7,1
0,4000.0,18,50100.0,2015,2425.0,2041.99,0
0,10625.0,22,80000.0,2019,7130.0,2439.76,1
1,14300.0,22,300000.0,2017,7571.0,444.11,2
1,16000.0,29,79800.0,2017,19689.0,10.0,0
0,10000.0,45,52000.0,2019,18510.0,316.21,2
0,15000.0,28,100116.0,2019,24140.0,400.37,0
0,10000.0,22,71758.0,2018,11099.0,8029.75,0
0,16700.0,22,102000.0,2017,13551.0,499.36,1
0,13200.0,39,55000.0,2019,11027.0,5.02,0
1,11000.0,35,60000.0,2016,20786.0,344.2,0
0,6250.0,8,30000.0,2018,5226.0,5046.35,0
0,14950.0,39,52000.0,2018,11820.0,13581.38,2
0,30000.0,20,63977.0,2018,32029.0,956.26,0
0,4550.0,34,60000.0,2019,7883.0,3281.81,0
0,9600.0,9,60000.0,2019,10832.0,7274.0,1
0,6075.0,35,75000.0,2018,3857.0,5191.53,2
0,10000.0,25,48500.0,2019,6448.0,1842.1,0
0,11500.0,7,78000.0,2018,4533.0,343.03,0
0,10000.0,21,40000.0,2019,8588.0,5960.46,1
0,24000.0,22,72000.0,2019,24659.0,509.82,0
0,17275.0,31,51000.0,2018,26977.0,584.5,1
0,3300.0,6,15500.0,2019,2577.0,1.44,0
0,6000.0,33,70000.0,2019,7916.0,2136.82,0
0,28000.0,45,105000.0,2015,68077.0,21285.36,0
0,10000.0,22,52000.0,2017,2786.0,327.33,0
0,18000.0,33,175000.0,2018,46127.0,12296.28,0
0,18000.0,45,126000.0,2018,6419.0,6877.56,0
0,20000.0,33,95000.0,2018,28401.0,616.69,3
1,20000.0,26,52000.0,2018,20209.0,664.2,0
0,17975.0,16,41000.0,2016,13590.0,12180.69,0
0,10000.0,15,28800.0,2018,9964.0,3984.93,1
0,35000.0,57,150000.0,2019,17042.0,4910.6,4
0,11000.0,19,74000.0,2017,15344.0,2046.79,1
0,9500.0,19,60000.0,2016,16742.0,2857.94,1
1,10000.0,22,54000.0,2018,3849.0,241.01,0
0,7425.0,37,115000.0,2019,35687.0,241.96,1
1,6000.0,24,48000.0,2016,18725.0,207.97,0
0,16950.0,8,38000.0,2019,12351.0,581.5,0
0,10000.0,25,75000.0,2019,9223.0,57.8,1
0,18550.0,21,62000.0,2019,25372.0,588.7,0
0,12000.0,28,65000.0,2018,9749.0,10090.03,1
0,10000.0,8,28080.0,2019,7696.0,3106.48,0
0,5000.0,22,75000.0,2019,1330.0,2997.08,0
0,8000.0,20,85000.0,2019,13077.0,527.02,0
0,24000.0,26,129000.0,2019,23241.0,9393.46,0
1,19950.0,31,75000.0,2018,48306.0,552.27,3
0,25000.0,25,92000.0,2019,30676.0,594.62,0
0,11200.0,30,42000.0,2019,6275.0,5.67,0
0,11000.0,29,38000.0,2019,3956.0,362.9,2
0,7000.0,26,37147.0,2019,3384.0,5579.2,1
0,6000.0,27,42082.0,2018,4836.0,5219.64,0
1,15000.0,17,62000.0,2017,15708.0,491.01,3
0,6500.0,12,23000.0,2017,8014.0,212.39,0
0,7200.0,24,87882.0,2019,29912.0,220.92,0
0,35000.0,32,78000.0,2019,23903.0,8029.17,0
1,6000.0,14,30000.0,2018,8377.0,200.12,1
1,9300.0,10,26000.0,2016,13363.0,343.36,0
0,30000.0,24,180405.0,2019,16841.0,934.48,0
0,13200.0,34,55000.0,2019,18718.0,10278.5,1
0,22900.0,21,64800.0,2019,28475.0,771.84,0
0,16000.0,16,80000.0,2019,12550.0,523.48,0
1,35000.0,37,125000.0,2019,37052.0,205.98,1
0,10000.0,30,50000.0,2015,4207.0,9355.77,2
0,8875.0,13,26000.0,2019,10482.0,7020.23,2
0,1000.0,29,68500.0,2019,12113.0,544.58,0
0,11650.0,9,34560.0,2017,11169.0,8616.19,0
0,16200.0,36,75000.0,2019,21170.0,7384.96,0
0,35000.0,26,180000.0,2019,46266.0,907.73,0
0,5000.0,13,24000.0,2017,10221.0,1641.85,1
1,22225.0,23,50000.0,2016,27726.0,641.13,0
0,10000.0,14,71000.0,2019,2807.0,234.3,0
1,20000.0,34,55000.0,2016,14985.0,150.0,0
0,21000.0,26,110000.0,2019,32562.0,787.23,0
0,35000.0,14,136115.0,2019,40097.0,23827.31,0
1,22000.0,31,150000.0,2018,34087.0,693.37,1
0,12000.0,12,75000.0,2015,14680.0,9968.02,0
0,9600.0,40,76000.0,2019,13974.0,326.3,1
0,2000.0,23,20000.0,2019,642.0,218.27,0
0,35000.0,29,221000.0,2018,3002.0,1247.27,2
0,21000.0,28,84225.0,2019,17672.0,499.48,0
0,8000.0,36,60000.0,2019,7385.0,261.53,0
1,20500.0,32,66700.0,2019,12847.0,772.24,4
0,21000.0,29,250000.0,2016,65581.0,11648.8,0
0,6900.0,21,33000.0,2018,12494.0,3409.49,1
0,9500.0,21,72000.0,2019,7955.0,37.91,1
0,15900.0,30,105000.0,2019,16514.0,488.11,1
1,12000.0,38,80000.0,2019,36742.0,431.25,0
0,16000.0,47,62000.0,2018,16505.0,16029.47,0
0,16100.0,15,80000.0,2019,10555.0,11552.6,0
0,12800.0,19,110000.0,2019,9477.0,8213.06,2
0,5000.0,14,70000.0,2014,2439.0,5056.88,1
0,11000.0,26,52000.0,2019,9522.0,2517.91,0
0,32000.0,41,100000.0,2016,21000.0,20699.47,1
0,11400.0,25,48000.0,2019,13532.0,7865.34,0
0,21000.0,22,142000.0,2019,23965.0,792.29,4
0,5500.0,21,60000.0,2017,6665.0,171.28,0
0,14000.0,10,42000.0,2018,5839.0,4569.64,0
0,19925.0,36,75000.0,2017,40289.0,9766.36,0
0,10000.0,37,135000.0,2019,11956.0,199.72,3
0,6500.0,33,64000.0,2019,14686.0,6605.74,1
0,15000.0,8,52000.0,2016,8620.0,1622.98,1
0,4975.0,16,52000.0,2016,10030.0,163.82,0
1,24000.0,14,75000.0,2016,21103.0,554.22,0
0,25000.0,26,110000.0,2019,165672.0,16673.18,0
0,12000.0,13,48000.0,2019,12379.0,384.32,1
1,14000.0,19,81000.0,2019,57857.0,438.07,0
0,10000.0,19,45000.0,2017,10626.0,313.88,0
0,16000.0,29,69400.0,2018,6571.0,2042.45,0
0,14200.0,28,65000.0,2019,14170.0,868.57,0
0,8000.0,39,85000.0,2019,4346.0,799.46,0
1,12825.0,12,38000.0,2016,13584.0,355.31,1
1,14375.0,23,39972.0,2017,11925.0,398.25,0
0,10000.0,33,40000.0,2018,10302.0,6253.44,0
1,10000.0,48,53500.0,2019,18726.0,335.45,0
0,5000.0,25,69000.0,2019,21517.0,3995.23,1
0,12000.0,14,140000.0,2017,9218.0,3049.22,0
1,25000.0,25,60000.0,2017,23491.0,882.51,0
0,16000.0,15,43500.0,2019,19069.0,11313.99,0
0,10200.0,17,90000.0,2018,11898.0,7940.76,1
1,35000.0,43,200000.0,2016,46561.0,899.28,0
0,24000.0,29,80000.0,2019,36934.0,18024.71,0
0,2600.0,27,65000.0,2019,5072.0,551.81,0
0,30000.0,40,145000.0,2019,38383.0,11607.59,0
0,2975.0,13,75000.0,2018,2954.0,2447.05,3
0,7000.0,25,97000.0,2015,5835.0,2708.46,1
0,13000.0,31,50000.0,2019,15162.0,5036.91,1
0,19000.0,25,130000.0,2019,24782.0,15234.53,1
0,3125.0,12,36000.0,2019,1481.0,551.46,1
1,15725.0,23,52000.0,2019,3491.0,380.36,3
0,7000.0,20,80000.0,2019,5189.0,218.15,0
0,10000.0,56,58800.0,2017,16211.0,6240.21,1
1,15925.0,20,57000.0,2017,1644.0,395.7,1
0,4000.0,18,48000.0,2018,23686.0,431.15,0
0,18000.0,27,200000.0,2018,18319.0,547.82,2
0,19825.0,19,80000.0,2019,23712.0,519.97,1
0,13200.0,37,77000.0,2019,13390.0,13379.19,1
0,7000.0,14,85000.0,2019,5280.0,6361.75,0
0,15000.0,19,68000.0,2019,9698.0,512.46,1
0,12000.0,30,40000.0,2019,15955.0,4264.48,2
0,8000.0,16,43602.0,2017,3499.0,287.33,0
0,5000.0,39,79000.0,2019,33427.0,161.61,0
0,16700.0,46,57000.0,2019,18160.0,8385.21,0
1,10800.0,8,30000.0,2016,6375.0,322.28,0
1,15000.0,12,39600.0,2019,9134.0,127.24,2
0,20000.0,32,71000.0,2019,9140.0,649.73,0
1,15000.0,18,66000.0,2016,7587.0,519.91,2
0,34900.0,27,100000.0,2014,25415.0,31846.06,0
0,13000.0,32,75582.0,2019,14328.0,3978.01,1
0,15000.0,37,66000.0,2019,24260.0,5142.21,0
0,6000.0,17,40000.0,2017,3429.0,407.22,1
0,30000.0,24,84863.0,2019,48643.0,1088.24,1
0,6400.0,16,58000.0,2019,11072.0,3638.46,0
0,9600.0,31,171000.0,2014,1126.0,5130.89,2
0,15000.0,20,90000.0,2018,13132.0,12971.28,0
0,10000.0,30,50000.0,2019,10319.0,6093.17,2
0,19200.0,17,110000.0,2019,8222.0,629.73,0
0,5000.0,9,62000.0,2014,1274.0,3671.12,1
0,10000.0,19,45000.0,2017,13413.0,5909.89,4
0,4000.0,4,49500.0,2018,3380.0,1534.47,0
0,22950.0,23,58850.0,2019,16809.0,2971.82,0
1,10000.0,28,55897.49,2018,7483.0,354.5,2
0,24000.0,36,175000.0,2019,106043.0,705.28,0
0,10000.0,25,70000.0,2019,11493.0,2470.27,0
0,7000.0,6,52500.0,2019,7884.0,205.62,0
0,15000.0,28,65000.0,2019,52224.0,974.06,1
0,10000.0,27,52000.0,2019,15204.0,2702.69,0
0,14000.0,52,120000.0,2019,6171.0,7386.21,1
0,34950.0,40,190000.0,2016,16043.0,1725.81,2
0,18000.0,8,70000.0,2018,9866.0,18038.38,2
1,35000.0,43,125000.0,2016,32688.0,1017.07,3
0,17000.0,16,115000.0,2018,10660.0,13765.17,0
0,20000.0,35,54000.0,2018,27365.0,1268.97,1
0,12000.0,33,85000.0,2015,32572.0,1090.81,1
0,15000.0,33,71000.0,2017,16881.0,466.3,0
0,15000.0,11,38000.0,2017,5633.0,495.59,0
0,9750.0,23,28000.0,2018,11568.0,3525.15,2
0,20275.0,49,250000.0,2019,10254.0,16087.16,2
1,20000.0,29,117302.0,2018,19439.0,468.59,0
1,18000.0,24,70000.0,2017,4777.0,439.65,0
0,12000.0,50,65000.0,2019,15091.0,244.41,0
0,10000.0,29,36000.0,2017,8858.0,6427.09,1
0,15000.0,29,102000.0,2018,12836.0,140.88,0
0,11975.0,44,101000.0,2017,29646.0,6055.57,2
0,25000.0,16,142000.0,2015,45792.0,25045.64,1
0,28000.0,19,105000.0,2018,9916.0,18784.44,0
0,16000.0,21,89000.0,2018,2939.0,7175.27,1
0,7000.0,25,81000.0,2018,10514.0,2497.7,0
0,35000.0,16,75000.0,2018,26977.0,4697.99,0
0,12000.0,27,72000.0,2019,10806.0,387.72,0
0,8000.0,18,40000.0,2019,3811.0,1876.85,5
0,12000.0,15,47000.0,2016,12207.0,1545.23,0
0,15000.0,15,43000.0,2017,5287.0,9240.66,4
0,8925.0,8,30000.0,2018,6465.0,8968.43,2
0,10000.0,35,65000.0,2018,11587.0,7548.27,0
0,28000.0,60,104000.0,2018,13368.0,10764.74,0
0,11000.0,55,86400.0,2019,21996.0,5103.07,2
0,22475.0,26,200000.0,2019,28973.0,16956.76,3
0,20000.0,27,150000.0,2019,7430.0,12316.89,0
0,23975.0,18,90000.0,2017,67990.0,818.99,0
0,9950.0,27,85000.0,2019,4691.0,8328.7,1
0,29675.0,23,70738.0,2019,17212.0,730.34,0
0,15000.0,21,37000.0,2016,14718.0,13768.65,0
0,19000.0,27,65000.0,2015,14218.0,19185.2,1
1,11700.0,14,34000.0,2017,15026.0,304.8,0
1,20000.0,16,92000.0,2016,9209.0,775.24,2
0,18000.0,17,59000.0,2019,17699.0,16282.63,0
0,22400.0,24,80000.0,2019,27263.0,37.06,0
0,18950.0,30,38000.0,2016,19088.0,11044.2,2
0,4800.0,39,111000.0,2018,43471.0,156.84,0
0,12000.0,22,39000.0,2019,7313.0,301.93,1
1,4475.0,12,44000.0,2018,1341.0,168.58,2
0,15900.0,12,60000.0,2017,11060.0,12833.45,3
0,4000.0,17,78000.0,2017,3147.0,124.55,0
0,21000.0,23,60000.0,2017,11716.0,2222.76,0
0,11950.0,32,66443.0,2019,10664.0,301.93,3
