"ReferenceId","PolicyholderNumber","FirstPartyVehicleNumber","ThirdPartyVehicleNumber","PolicyholderOccupation","LossDate","FirstPolicySubscriptionDate","ClaimCause","ClaimInvolvedCovers","DamageImportance","FirstPartyVehicleType","ConnectionBetweenParties","LossPostCode","PolicyHolderPostCode","PolicyWasSubscribedOnInternet","NumberOfPoliciesOfPolicyholderInAllScope","FpVehicleAgeMonths","EasinessToStage","ClaimWihoutIdentifiedThirdParty","ClaimAmount","LossHour","PolicyHolderAge","NumberOfBodilyInjuries","FirstPartyLiability","Fraud"
9672,164793,164514,NA,"Employee","2019-11-06","2017-04-25","WindscreenDamage","Windscreen","","Car","","22500","22500",0,9,155,0.5,1,299.05,0,34,0,0,0
9673,745984,1015066,NA,"Employee","2019-11-06","2019-11-02","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","24330","24330",0,2,112,0.25,0,1482,14,37,0,1,0
9674,495881,674550,NA,"Retired","2019-11-05","2018-04-28","","","","Car","","76650","76650",1,1,114,0.25,1,0,0,66,0,0,0
9675,549019,737517,NA,"Retired","2019-10-16","2017-07-01","WindscreenDamage","Windscreen","","Car","","9110","9110",0,1,35,0.5,1,762.22,0,72,0,0,0
9676,411827,629397,NA,"Employee","2019-11-01","2019-04-02","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","13001","13011",0,2,119,0.25,0,1029.19,17,37,0,0,0
9677,693088,924164,NA,"Retired","2019-11-04","2019-01-01","Vandalism","ActLiability Burglary","","Car","","64200","64600",0,1,40,0.5,1,0,15,69,0,0,0
9678,694302,925128,NA,"Retired","2019-10-31","2018-11-24","WindscreenDamage","Windscreen","","Car","","33510","33510",1,1,72,0.5,1,119.98,0,67,0,0,0
9679,42917,29436,NA,"Employee","2019-11-02","2018-02-22","LossOfControl","MaterialDamages ActLiability","","Car","","29740","29740",0,7,10,0.5,1,595.88,13,28,0,1,0
9680,697562,929165,NA,"Worker","2019-08-26","2017-12-06","WindscreenDamage","Windscreen ActLiability","","Car","","78800","78800",1,1,119,0.5,1,301.56,0,31,0,0,0
9681,167418,168489,261389,"SelfEmployed","2019-11-07","2017-08-07","AccidentWithIdentifiedThirdParty","MaterialDamages ThirdParty","","Car","","22000","22000",0,3,8,0.25,0,0,0,60,0,0,0
9682,79474,390961,NA,"Worker","2019-11-05","2017-09-29","WindscreenDamage","Windscreen","","Car","","22600","22600",0,5,187,0.5,1,819.52,0,38,0,0,0
9683,612741,1012327,NA,"Employee","2019-10-31","2019-09-09","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability","TotalLoss","Car","","72000","72000",0,3,77,0.25,0,4400,6,39,0,0,0
9684,748302,1019647,NA,"Employee","2019-11-07","2019-10-31","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","72000","72100",0,1,0,0.25,0,1427.04,14,40,0,0,0
9685,613234,816334,NA,"Retired","2019-10-23","2019-08-10","AccidentWithUnidentifiedThirdParty","MaterialDamages ActLiability","","Car","","12300","12300",0,1,3,0.25,1,679.51,18,62,0,0,0
9686,520877,704737,1025136,"Employee","2019-10-25","2019-05-11","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability","","Car","","56340","44100",0,1,17,0.25,0,0,15,53,0,0,0
9687,586081,782771,NA,"Retired","2019-10-25","2019-07-02","WindscreenDamage","Windscreen","","Car","","11600","11160",0,1,193,0.5,1,914.64,9,65,0,0,0
9688,362599,533999,NA,"CivilServant","2019-11-07","2018-02-05","AccidentWithUnidentifiedThirdParty","MaterialDamages ActLiability","","Car","","12110","12110",0,1,148,0.25,1,0,17,54,0,0,0
9689,744748,1012644,NA,"Worker","2019-11-06","2018-05-09","AccidentWithUnidentifiedThirdParty","MaterialDamages ActLiability","","Car","","35200","35200",0,4,139,0.25,1,0,12,47,0,0,0
9690,167404,168472,NA,"Employee","2019-11-08","2019-03-30","CollisionWithAnimal","MaterialDamages ActLiability MedicalCare","","Car","","35580","35890",0,4,113,0,1,1563.98,7,34,1,0,0
9691,523027,707253,NA,"SelfEmployed","2019-11-05","2019-06-18","WindscreenDamage","Windscreen","","Car","","59000","59000",0,2,34,0.5,1,777.61,0,58,0,0,0
9692,553724,965873,NA,"Retired","2019-11-04","2017-01-01","AccidentWithUnidentifiedThirdParty","MaterialDamages ActLiability","","Car","","89800","89800",0,4,151,0.25,1,0,12,68,0,0,0
9693,634621,843659,NA,"Retired","2019-10-11","2017-10-16","WindscreenDamage","Windscreen","","Car","","42100","42100",0,1,212,0.5,1,934.02,12,66,0,0,0
9694,334927,508843,1023455,"CivilServant","2019-11-08","2019-01-29","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","74370","74370",1,1,183,0.25,0,1482,8,20,0,1,0
9695,689820,875357,NA,"Employee","2019-11-05","2017-10-04","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","81000","81000",0,5,185,0.25,0,1327.07,20,56,0,0,0
9696,278358,359935,NA,"CivilServant","2019-10-24","2019-09-10","","","","Car","","56520","56520",0,4,148,0.25,1,0,0,32,0,0,0
9697,337670,511708,NA,"Employee","2019-11-06","2018-01-29","WindscreenDamage","Windscreen","","Car","","93600","27830",1,1,137,0.5,1,420.91,0,26,0,0,0
9698,99257,180101,NA,"Retired","2019-11-08","2017-03-19","WindscreenDamage","Windscreen","","Car","","12400","12400",0,3,19,0.5,1,640.46,11,75,0,0,0
9699,261077,322750,NA,"Retired","2019-11-06","2017-08-15","LossOfControl","MaterialDamages ActLiability","","Car","","35360","35360",0,4,104,0.5,1,968.18,11,72,0,1,0
9700,637648,848051,NA,"Employee","2019-11-03","2018-09-22","LossOfControl","MaterialDamages ActLiability","","Caravan","","14400","14400",0,1,193,0.5,1,1324.4,11,40,0,1,0
9701,634553,843539,NA,"Employee","2019-10-28","2017-09-26","CollisionWithPedestrian","MaterialDamages ActLiability MedicalCare ThirdParty","","Car","","33130","33140",0,1,137,0,1,6767.23,21,34,2,0,0
9702,321392,468154,NA,"HeadOfCompany","2019-11-05","2018-12-18","WindscreenDamage","Windscreen ActLiability","","Car","","35770","35770",0,3,173,0.5,1,230.94,10,42,0,0,0
9703,444373,617064,NA,"Employee","2019-03-01","2018-03-08","LossOfControl","MaterialDamages","","Car","","1100","1100",0,1,12,0.5,1,6677.06,NA,45,0,1,0
9704,666471,42332,NA,"Employee","2019-11-07","2018-12-04","WindscreenDamage","Windscreen","","Car","","95400","95400",0,1,130,0.5,1,770.25,10,33,0,0,0
9705,553106,742995,NA,"Employee","2019-11-07","2018-06-27","WindscreenDamage","Windscreen","","Car","","27230","27230",0,1,16,0.5,1,823.1,0,46,0,0,0
9706,724293,668491,NA,"Merchant","2019-11-07","2017-12-12","AccidentOrCollision","Windscreen MaterialDamages ActLiability","","Car","","71960","71960",0,5,158,0.25,1,1693,0,63,0,0,0
9707,725918,971252,NA,"Unemployed","2019-11-08","2018-01-01","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability ReplacementVehicle","","Car","","74100","74100",0,2,104,0.25,0,4635.4,15,59,0,0,0
9708,718284,957804,NA,"Retired","2019-11-09","2017-01-01","WindscreenDamage","Windscreen","","Car","","44260","44260",0,3,141,0.5,1,383.35,0,66,0,0,0
9709,373823,545706,NA,"Worker","2019-11-09","2019-01-07","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","13001","83270",1,1,82,0.25,0,1450.04,9,24,0,0,0
9710,722702,965994,NA,"Executive","2019-10-23","2017-02-01","Vandalism","ActLiability Burglary","","Car","","62215","62215",0,4,108,0.5,1,0,8,42,0,0,0
9711,747839,1018824,NA,"Student","2019-11-05","2019-10-30","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","57600","57550",1,1,169,0.25,0,1482,17,19,0,1,0
9712,134733,473391,NA,"Merchant","2019-11-08","2017-05-02","MultiVehicleCrash","MaterialDamages ActLiability ThirdParty","","Car","","33230","33230",0,9,138,0.15,0,5022.19,18,30,0,1,0
9713,590668,788249,NA,"Employee","2019-11-08","2017-07-22","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability","","Caravan","","50000","50330",0,3,3,0.25,0,0,15,47,0,0,0
9714,614807,818227,NA,"","2019-11-09","2019-08-28","LossOfControl","MaterialDamages ActLiability","TotalLoss","Car","","81000","81000",1,1,188,0.5,1,0,1,26,0,1,0
9715,5619,119062,NA,"Employee","2019-11-09","2018-03-24","LossOfControl","MaterialDamages ActLiability","","Car","","44530","56130",0,1,73,0.5,1,2737.61,2,27,0,1,0
9716,268933,338702,NA,"Employee","2019-11-10","2019-08-24","Vandalism","ActLiability Burglary","","Car","","35250","35250",0,3,3,0.5,1,0,10,38,0,0,0
9717,416272,587542,NA,"Employee","2019-11-11","2018-04-20","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","7430","7690",1,1,127,0.25,0,618.8,10,58,0,0,0
9718,564829,755726,NA,"Employee","2019-11-09","2018-07-11","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","94800","94550",1,1,136,0.25,0,1013.52,15,45,0,0,0
9719,238329,280907,NA,"Executive","2019-11-09","2019-06-07","Flood","NaturalCatastrophes ActLiability ReplacementVehicle","","Car","","56100","35590",0,1,33,0.25,1,10013.76,13,39,0,0,0
9720,633363,841735,NA,"Retired","2019-10-07","2017-09-25","WindscreenDamage","Windscreen","","Car","","39150","39150",0,2,28,0.5,1,791.1,9,60,0,0,0
9721,495255,673862,NA,"Worker","2019-11-10","2017-11-27","LegalProtection","ActLiability","","Car","","33140","33140",1,3,136,0.25,1,0,0,22,0,0,0
9722,163991,NA,NA,"CivilServant","2019-11-09","2017-05-20","TotalTheft","ActLiability Theft","","Motorcycle","","29270","29270",0,3,68,0.5,1,1000,23,52,0,0,0
9723,334696,508502,NA,"Unemployed","2019-11-10","2018-01-04","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","81300","81300",1,1,281,0.25,0,1482,10,37,0,1,0
9724,728223,974725,NA,"CivilServant","2019-11-10","2019-01-01","LossOfControl","MaterialDamages ActLiability","","Car","","59140","59210",0,1,168,0.5,1,0,16,48,0,1,0
9725,738566,1000467,NA,"Retired","2019-11-11","2019-10-01","AccidentWithIdentifiedThirdParty","ActLiability ReplacementVehicle","","Car","","10000","10000",0,1,83,0.25,0,2922.05,10,78,0,0,0
9726,331481,498680,NA,"Retired","2019-11-03","2017-12-23","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","94190","94190",0,2,28,0.25,0,3636.71,18,53,0,0,0
9727,564133,754959,NA,"Employee","2019-11-09","2019-08-04","TheftAttempt","Windscreen ActLiability","","Car","","62124","62124",1,1,29,0.5,1,143.17,0,44,0,0,0
9728,741041,1005332,NA,"Employee","2019-11-11","2019-10-03","TotalTheft","ActLiability Theft","","Car","","49520","49520",1,1,97,0.5,1,0,12,22,0,0,0
9729,371058,788552,NA,"Merchant","2019-11-11","2018-04-29","WindscreenDamage","Windscreen","","Car","","41100","41100",0,7,178,0.5,1,766.86,0,38,0,0,0
9730,564116,754937,NA,"Employee","2019-11-09","2019-08-01","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","93270","93270",1,1,94,0.25,0,0,13,49,0,0,0
9731,519928,703616,NA,"","2019-11-09","2019-06-06","LossOfControl","MaterialDamages ActLiability","","Car","","21000","1800",1,1,77,0.5,1,9855.63,17,59,0,1,0
9732,739820,NA,NA,"Employee","2019-11-08","2019-10-01","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability ReplacementVehicle","","Car","","81100","81000",0,2,53,0.25,0,3756.64,7,23,0,1,0
9733,741150,1005455,NA,"Retired","2019-11-09","2019-10-04","LossOfControl","MaterialDamages ActLiability","","Caravan","","67240","67240",0,1,1,0.5,1,1144,10,67,0,0,0
9734,14666,5743,NA,"Worker","2019-11-12","2019-01-16","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability","","Car","","63360","63200",0,10,117,0.25,0,3013.26,8,36,0,1,0
9735,367746,539562,NA,"Employee","2019-10-31","2018-01-31","WindscreenDamage","Windscreen","","Car","","33700","33700",0,1,147,0.5,1,495.6,0,27,0,0,0
9736,485073,662803,NA,"Retired","2019-09-30","2018-05-11","WindscreenDamage","Windscreen","","Car","","87000","87000",0,3,52,0.5,1,843.93,0,71,0,0,0
9737,551406,740679,NA,"Retired","2019-11-12","2018-07-19","","","","Car","","79210","79210",0,1,112,0.25,1,0,0,70,0,0,0
9738,92255,76808,NA,"CivilServant","2019-11-09","2017-12-10","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability","","Car","","64122","16230",0,8,92,0.25,0,3240.17,19,31,0,1,0
9739,378037,549670,NA,"Executive","2019-11-11","2018-03-18","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","93400","75019",1,2,119,0.25,0,1981.8,12,49,0,0,0
9740,584442,780603,NA,"Merchant","2019-11-10","2018-07-19","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","63000","63000",0,1,144,0.25,0,5286.5,20,42,0,0,0
9741,748573,1020115,NA,"Employee","2019-11-09","2019-11-02","AccidentWithUnidentifiedThirdParty","MaterialDamages ActLiability","","Car","","35300","35133",0,2,277,0.25,1,0,11,42,0,0,0
9742,745482,698330,NA,"Employee","2019-11-01","2019-10-21","TotalTheft","ActLiability Theft","","Car","","95690","95690",0,1,181,0.5,1,0,NA,26,0,0,0
9743,556414,747042,NA,"Worker","2019-11-01","2019-06-18","WindscreenDamage","Windscreen","","Car","","85290","85290",0,1,172,0.5,1,712.23,0,30,0,0,0
9744,238899,281796,NA,"Student","2019-11-10","2019-06-15","LossOfControl","MaterialDamages ActLiability MedicalCare","TotalLoss","Car","","35140","35300",0,3,109,0,1,4545,3,21,1,1,0
9745,520508,917633,NA,"Employee","2019-02-15","2017-11-25","WindscreenDamage","Windscreen","","Car","","","67310",0,3,212,0.5,1,623.11,0,28,0,0,0
9746,735470,994234,NA,"Employee","2019-11-03","2019-09-12","WindscreenDamage","Windscreen","","Car","","55130","35150",1,2,219,0.5,1,697.8,0,32,0,0,0
9747,479258,656781,NA,"Retired","2019-09-30","2017-04-11","WindscreenDamage","Windscreen","","Caravan","","","35000",0,3,158,0.5,1,119.98,0,62,0,0,0
9748,42976,499626,NA,"CivilServant","2019-08-30","2017-12-20","WindscreenDamage","Windscreen","","Car","","","29460",0,4,20,0.5,1,119.98,0,32,0,0,0
9749,687567,1016743,NA,"Employee","2019-10-29","2017-12-17","WindscreenDamage","Windscreen","","Car","","","42320",0,3,202,0.5,1,934.29,0,55,0,0,0
9750,450741,624567,NA,"Employee","2019-10-26","2018-07-02","WindscreenDamage","Windscreen","","Car","","","82000",0,2,107,0.5,1,119.98,0,37,0,0,0
9751,190772,201737,NA,"Employee","2019-11-05","2017-05-26","WindscreenDamage","Windscreen","","Car","","","56400",0,2,57,0.5,1,750.35,0,31,0,0,0
9752,194124,207173,NA,"Employee","2019-11-04","2019-06-20","WindscreenDamage","Windscreen","","Car","","","44130",0,1,95,0.5,1,673.65,0,30,0,0,0
9753,726483,972164,NA,"Retired","2019-11-12","2019-01-06","LossOfControl","MaterialDamages ActLiability","","Car","","73410","73410",0,1,54,0.5,1,3169.73,10,71,0,1,0
9754,520877,704737,1025136,"Employee","2019-10-26","2019-05-11","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","56340","44100",0,1,17,0.25,0,989.84,15,53,0,0,0
9755,495125,673708,NA,"Employee","2019-11-04","2019-05-25","WindscreenDamage","Windscreen","","Car","","51240","77220",1,2,84,0.5,1,0,0,22,0,0,0
9756,192179,204148,NA,"Retired","2019-11-13","2018-06-26","WindscreenDamage","Windscreen","","Car","","56690","56690",0,5,211,0.5,1,212.4,0,61,0,0,0
9757,735005,993176,NA,"Employee","2019-11-13","2019-09-11","WindscreenDamage","Windscreen ActLiability","","Car","","1460","1460",1,1,42,0.5,1,1722.16,0,40,0,0,0
9758,688202,916968,NA,"Employee","2019-11-12","2017-11-21","WindscreenDamage","Windscreen","","Car","","59290","59290",0,1,24,0.5,1,782.02,0,48,0,0,0
9759,261966,1017835,NA,"Executive","2019-11-12","2018-04-11","WindscreenDamage","Windscreen","","Car","","84000","35190",0,3,0,0.5,1,1107.16,7,63,0,0,0
9760,671413,892620,NA,"Employee","2019-10-18","2018-11-12","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","34500","34500",1,1,29,0.25,0,0,0,48,0,0,0
9761,193876,206752,NA,"Worker","2019-11-04","2019-05-15","TheftAttempt","ActLiability Theft","","Motorcycle","","56000","56930",0,1,5,0.5,1,0,12,18,0,0,0
9762,612802,815796,NA,"Retired","2019-10-01","2019-09-11","LossOfControl","MaterialDamages ActLiability","","Car","","33112","33112",0,1,68,0.5,1,2069.22,18,67,0,1,0
9763,665531,886074,NA,"Employee","2019-11-06","2018-11-01","WindscreenDamage","Windscreen","","Car","","68600","68600",0,1,133,0.5,1,404.4,0,59,0,0,0
9764,734861,992915,NA,"Worker","2019-11-10","2017-12-23","LossOfControl","ActLiability","","Car","","56100","56100",0,2,187,0.5,1,0,NA,32,0,1,0
9765,479326,655346,NA,"Employee","2019-11-10","2017-04-15","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability","","Car","","14730","44230",0,1,100,0.25,0,1482,11,54,0,1,0
9766,359222,530206,NA,"Employee","2019-11-13","2017-04-01","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","62000","62000",0,1,105,0.25,0,1945.44,10,38,0,0,0
9767,590651,788239,NA,"Merchant","2019-11-08","2019-07-31","TheftAttempt","ActLiability Theft","","Car","","88110","88110",0,1,55,0.5,1,4970.92,0,41,0,0,0
9768,750470,1023759,NA,"Employee","2019-11-12","2019-08-02","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","8460","8460",0,4,0,0.25,0,548.08,12,60,0,0,0
9769,376309,547828,NA,"Employee","2019-11-09","2019-02-05","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","69002","69250",1,1,251,0,0,0,20,27,1,0,0
9770,54663,39896,NA,"Worker","2019-11-10","2018-02-24","Vandalism","ActLiability Burglary","","Car","","33670","33670",0,3,145,0.5,1,2368.11,2,32,0,0,0
9771,667695,888275,NA,"Executive","2019-11-12","2018-11-24","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","6320","6320",1,1,102,0.25,0,3650.26,15,49,0,0,0
9772,234941,274696,NA,"Employee","2019-11-13","2017-05-02","WindscreenDamage","Windscreen","","Car","","35730","35870",0,3,64,0.5,1,679.58,0,30,0,0,0
9773,453571,627672,NA,"Employee","2019-10-29","2019-03-24","WindscreenDamage","Windscreen","","Car","","82170","82170",0,1,81,0.5,1,742.61,0,27,0,0,0
9774,687513,917174,NA,"Retired","2019-11-11","2017-11-23","WindscreenDamage","Windscreen","","Car","","83390","83390",0,3,187,0.5,1,604.15,19,60,0,0,0
9775,410007,581465,NA,"Employee","2019-11-09","2019-02-28","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability","","Car","","97440","97440",0,1,36,0.25,0,1256.29,11,33,0,0,0
9776,671364,892569,NA,"Unemployed","2019-11-13","2017-12-10","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","77320","77320",1,2,102,0.25,0,2574.6,13,28,0,0,0
9777,335483,1010716,NA,"Employee","2019-11-13","2019-01-11","AccidentWithUnidentifiedThirdParty","MaterialDamages ActLiability","","Car","","13700","69440",1,3,105,0.25,1,630.92,16,20,0,0,0
9778,734647,992413,NA,"Employee","2019-11-14","2019-09-09","WindscreenDamage","Windscreen","","Car","","33560","33560",1,1,2,0.5,1,426.22,0,26,0,0,0
9779,663846,883583,NA,"Employee","2019-11-02","2017-11-25","WindscreenDamage","Windscreen","","Car","","74160","74160",0,3,58,0.5,1,0,0,44,0,0,0
9780,609338,811089,NA,"Employee","2019-11-07","2018-08-06","AccidentWithIdentifiedThirdParty","ActLiability ReplacementVehicle","","Car","","77550","77000",0,1,198,0.25,0,780.25,23,29,0,0,0
9781,528342,712592,NA,"Retired","2019-11-09","2019-07-31","AccidentWithIdentifiedThirdParty","MaterialDamages ActLiability ReplacementVehicle","","Car","","38450","38640",1,1,28,0.25,0,12012.34,15,81,0,0,0
9782,725283,970188,NA,"Employee","2019-11-12","2017-12-26","MultiVehicleCrash","MaterialDamages ActLiability ThirdParty","","Car","","73000","73000",0,1,65,0.15,0,2252.31,10,34,0,1,0
9783,369251,541121,NA,"SelfEmployed","2019-11-09","2019-01-11","AccidentWithIdentifiedThirdParty","ActLiability ReplacementVehicle","","Car","","67400","67400",0,1,10,0.25,0,871.42,12,57,0,0,0
9784,564747,755641,NA,"Merchant","2019-11-14","2018-07-18","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","13400","13009",1,1,18,0.25,0,2211.02,14,53,0,0,0
9785,411198,1012794,NA,"Employee","2019-11-11","2019-04-01","LossOfControl","MaterialDamages ActLiability","","Car","","66290","66440",0,2,0,0.5,1,2143.15,18,45,0,1,0
9786,314286,447635,NA,"CivilServant","2019-11-13","2018-12-25","WindscreenDamage","Windscreen","","Car","","3500","3500",0,1,94,0.5,1,241.73,0,46,0,0,0
9787,521077,840668,NA,"CivilServant","2019-11-10","2017-10-01","AccidentWithIdentifiedThirdParty","ActLiability ThirdParty","","Car","","37340","37130",0,2,241,0.25,0,3095.37,20,61,0,1,0
9788,483740,661094,NA,"Retired","2019-11-14","2018-04-12","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","43700","43130",0,1,103,0.25,0,679.44,16,63,0,0,0
9789,730244,977523,NA,"Employee","2019-11-11","2019-01-30","WindscreenDamage","Windscreen","","Car","","52110","52110",0,1,84,0.5,1,353.85,8,26,0,0,0
9790,586957,783872,NA,"Employee","2019-11-14","2019-07-09","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","63360","63119",0,1,35,0.25,0,6096.4,19,56,0,0,0
9791,588666,992367,NA,"Employee","2019-10-20","2019-07-17","AccidentWithIdentifiedThirdParty","ActLiability ThirdParty","","Car","","45200","45200",0,1,144,0.25,0,6667.5,4,56,0,1,0
9792,751243,1025496,NA,"Employee","2019-11-15","2019-11-14","AccidentWithIdentifiedThirdParty","ActLiability","","Car","","59100","59100",1,1,63,0,0,1482,13,22,1,1,0
9793,369987,810416,NA,"Employee","2019-11-09","2018-08-03","TheftAttempt","Accessories ActLiability Theft","","Caravan","","17440","17440",0,4,220,0.5,1,0,12,43,0,0,0
